title,company,location,date,url,department,workplace_type,level,source
עובד/ת מעבדה במעבדה המרכזית ברחובות,download,רחובות,2026-03-30,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%91%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%94%d7%9e%d7%a8%d7%9b%d7%96%d7%99%d7%aa-%d7%91%d7%a8%d7%97%d7%95%d7%91%d7%95%d7%aa-2/,,onsite,junior,huji
מפיק/ה לכאן רשת ב' בחטיבת החדשות,LOGO 10,,2026-03-29,https://hujicareer.co.il/jobs/%d7%9e%d7%a4%d7%99%d7%a7-%d7%94-%d7%9c%d7%9b%d7%90%d7%9f-%d7%a8%d7%a9%d7%aa-%d7%91-%d7%91%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%97%d7%93%d7%a9%d7%95%d7%aa/,,onsite,junior,huji
רכז/ת קבוצות ותוכן - פרויקט ספריית העם היהודי בספרייה הלאומית,HUJI Career,ירושלים,2026-03-29,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%a7%d7%91%d7%95%d7%a6%d7%95%d7%aa-%d7%95%d7%aa%d7%95%d7%9b%d7%9f-%d7%a4%d7%a8%d7%95%d7%99%d7%a7%d7%98-%d7%a1%d7%a4%d7%a8%d7%99%d7%99%d7%aa-%d7%94%d7%a2%d7%9d-%d7%94/,,onsite,junior,huji
רכז/ת פעילות מורים - אגף חינוך בספרייה הלאומית,HUJI Career,ירושלים,2026-03-29,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%a4%d7%a2%d7%99%d7%9c%d7%95%d7%aa-%d7%9e%d7%95%d7%a8%d7%99%d7%9d-%d7%90%d7%92%d7%a3-%d7%97%d7%99%d7%a0%d7%95%d7%9a-%d7%91%d7%a1%d7%a4%d7%a8%d7%99%d7%99%d7%94-%d7%94/,,onsite,junior,huji
רכז/ת אדמיניסטרטיבי/ת - בית הספר לרוקחות,HUJI Career,ירושלים,2026-03-29,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%90%d7%93%d7%9e%d7%99%d7%a0%d7%99%d7%a1%d7%98%d7%a8%d7%98%d7%99%d7%91%d7%99-%d7%aa-%d7%91%d7%99%d7%aa-%d7%94%d7%a1%d7%a4%d7%a8-%d7%9c%d7%a8%d7%95%d7%a7%d7%97%d7%95%d7%aa/,,onsite,junior,huji
רכז/ת תקציבי מחקר בפקולטה למדעי הרוח,HUJI Career,ירושלים,2026-03-29,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%aa%d7%a7%d7%a6%d7%99%d7%91%d7%99-%d7%9e%d7%97%d7%a7%d7%a8-%d7%91%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%9e%d7%93%d7%a2%d7%99-%d7%94%d7%a8%d7%95%d7%97/,,onsite,junior,huji
דרוש/ה אחראי/ת לתיאום ובקרת השירותים השיקומיים לאגף שיקום נכים במשרד הביטחון,לוגו משרד הביטחון,פתח תקווה,2026-03-29,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%90%d7%97%d7%a8%d7%90%d7%99-%d7%aa-%d7%9c%d7%aa%d7%99%d7%90%d7%95%d7%9d-%d7%95%d7%91%d7%a7%d7%a8%d7%aa-%d7%94%d7%a9%d7%99%d7%a8%d7%95%d7%aa%d7%99%d7%9d-%d7%94%d7%a9/,,onsite,junior,huji
למעבדת QC דרוש/ה אנליטיקאי/ת,c3,,2026-03-29,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a2%d7%91%d7%93%d7%aa-qc-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%90%d7%a0%d7%9c%d7%99%d7%98%d7%99%d7%a7%d7%90%d7%99-%d7%aa/,,onsite,junior,huji
לאגף אמון במשרד הביטחון דרוש/ה ע' בכיר לשכירויות,לוגו משרד הביטחון,תל אביב,2026-03-29,https://hujicareer.co.il/jobs/%d7%9c%d7%90%d7%92%d7%a3-%d7%90%d7%9e%d7%95%d7%9f-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2-%d7%91%d7%9b%d7%99%d7%a8-%d7%9c/,,onsite,junior,huji
סטודנט/ית מפעיל/ת עמדת גרפיקה לחדר שידור בחטיבת ההנדסה,LOGO 10,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9e%d7%a4%d7%a2%d7%99%d7%9c-%d7%aa-%d7%a2%d7%9e%d7%93%d7%aa-%d7%92%d7%a8%d7%a4%d7%99%d7%a7%d7%94-%d7%9c%d7%97%d7%93%d7%a8-%d7%a9%d7%99%d7%93-2/,,onsite,junior,huji
למרכז מורשת בגין בירושלים דרוש/ה רכז/ת הזמנות,logo_blue_he,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a8%d7%9b%d7%96-%d7%9e%d7%95%d7%a8%d7%a9%d7%aa-%d7%91%d7%92%d7%99%d7%9f-%d7%91%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8%d7%9b%d7%96-%d7%aa-%d7%94/,,onsite,junior,huji
למרכז מורשת בגין דרוש/ה מנהל/ת אחזקה,logo_blue_he,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a8%d7%9b%d7%96-%d7%9e%d7%95%d7%a8%d7%a9%d7%aa-%d7%91%d7%92%d7%99%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%90%d7%97%d7%96%d7%a7%d7%94/,,onsite,junior,huji
דרוש.ה מנהל.ת מחקר יישומי ופיתוח לחברה מובילה בתחום תעשיות המזון,maxresdefault,,2026-03-25,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%9e%d7%97%d7%a7%d7%a8-%d7%99%d7%99%d7%a9%d7%95%d7%9e%d7%99-%d7%95%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%9c%d7%97%d7%91%d7%a8%d7%94-%d7%9e/,,onsite,junior,huji
אחראי/ת קשרי לקוחות ופיתוח עסקי (משרה חלקית/סטודנט),logo1,תל אביב,2026-03-25,https://hujicareer.co.il/jobs/%d7%90%d7%97%d7%a8%d7%90%d7%99-%d7%aa-%d7%a7%d7%a9%d7%a8%d7%99-%d7%9c%d7%a7%d7%95%d7%97%d7%95%d7%aa-%d7%95%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%a2%d7%a1%d7%a7%d7%99-%d7%9e%d7%a9%d7%a8%d7%94-%d7%97%d7%9c/,,onsite,junior,huji
לאגף אמון במשרד הביטחון דרוש/ה אחראי מערכות חשמל ותשתיות,לוגו משרד הביטחון,תל אביב,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%90%d7%92%d7%a3-%d7%90%d7%9e%d7%95%d7%9f-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%90%d7%97%d7%a8%d7%90%d7%99-%d7%9e%d7%a2/,,onsite,junior,huji
"מנהל/ת מחשוב ציבורי - האגף למחשוב, תקשורת ומידע",HUJI Career,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%9e%d7%97%d7%a9%d7%95%d7%91-%d7%a6%d7%99%d7%91%d7%95%d7%a8%d7%99-%d7%94%d7%90%d7%92%d7%a3-%d7%9c%d7%9e%d7%97%d7%a9%d7%95%d7%91-%d7%aa%d7%a7%d7%a9%d7%95%d7%a8/,,onsite,junior,huji
Senior AI-Vision Engineer,HUJI Career,מהבית,2026-03-25,https://hujicareer.co.il/jobs/senior-ai-vision-engineer/,,remote,junior,huji
לתוכנית החברתית גרעיני אודי דרוש/ה מנהל/ת אזור,budi_logo,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%aa-%d7%94%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%aa-%d7%92%d7%a8%d7%a2%d7%99%d7%a0%d7%99-%d7%90%d7%95%d7%93%d7%99-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a0%d7%94/,,onsite,junior,huji
"דרוש/ה רכז/ת מלגות ומילואים (החלפה לחל""ד) למכללת עזריאלי ירושלים",download (4),ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8%d7%9b%d7%96-%d7%aa-%d7%9e%d7%9c%d7%92%d7%95%d7%aa-%d7%95%d7%9e%d7%99%d7%9c%d7%95%d7%90%d7%99%d7%9d-%d7%94%d7%97%d7%9c%d7%a4%d7%94-%d7%9c%d7%97%d7%9c%d7%93/,,onsite,junior,huji
משרת רכז/ת חוג - המכון לספרויות - החלפה לחופשת לידה,HUJI Career,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%aa-%d7%a8%d7%9b%d7%96-%d7%aa-%d7%97%d7%95%d7%92-%d7%94%d7%9e%d7%9b%d7%95%d7%9f-%d7%9c%d7%a1%d7%a4%d7%a8%d7%95%d7%99%d7%95%d7%aa-%d7%94%d7%97%d7%9c%d7%a4%d7%94-%d7%9c%d7%97/,,onsite,junior,huji
"למשרד הביטחון דרוש/ה ר' תחום שת""פ וקש""ח - אגף ביטחוני מדיני",לוגו משרד הביטחון,תל אביב,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8-%d7%aa%d7%97%d7%95%d7%9d-%d7%a9%d7%aa%d7%a4-%d7%95%d7%a7%d7%a9%d7%97-%d7%90/,,onsite,junior,huji
הנהלת בתי המשפט מגייסת מנהל/ת תחום בכיר להקמה ותכנון בתי משפט,Israeli_Civil_Service_Commission.svg,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%94%d7%a0%d7%94%d7%9c%d7%aa-%d7%91%d7%aa%d7%99-%d7%94%d7%9e%d7%a9%d7%a4%d7%98-%d7%9e%d7%92%d7%99%d7%99%d7%a1%d7%aa-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%aa%d7%97%d7%95%d7%9d-%d7%91%d7%9b%d7%99%d7%a8/,,onsite,junior,huji
לרשות לאכיפה במקרקעין דרוש/ה מרכז/ת בכיר/ה (אכיפה בצוות התערבות),הרשות לאכיפה,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%a8%d7%a9%d7%95%d7%aa-%d7%9c%d7%90%d7%9b%d7%99%d7%a4%d7%94-%d7%91%d7%9e%d7%a7%d7%a8%d7%a7%d7%a2%d7%99%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a8%d7%9b%d7%96-%d7%aa-%d7%91%d7%9b%d7%99/,,onsite,junior,huji
למשרד הבינוי והשיכון דרוש/ה מנהל/ת תחום (ארגון ושיטות תגמול תמרוץ),משרד-הבינוי-והשיכון,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%a0%d7%95%d7%99-%d7%95%d7%94%d7%a9%d7%99%d7%9b%d7%95%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%aa%d7%97%d7%95-2/,,onsite,junior,huji
"דרוש/ה מבקר/ת (מתמחה או רו""ח מתחיל) במשרד רואה/ת חשבון בתל אביב",c3,תל אביב,2026-03-25,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%91%d7%a7%d7%a8-%d7%aa-%d7%9e%d7%aa%d7%9e%d7%97%d7%94-%d7%90%d7%95-%d7%a8%d7%95%d7%97-%d7%9e%d7%aa%d7%97%d7%99%d7%9c-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%a8/,,onsite,junior,huji
למעבדה תעשייתית דרוש/ה לבורנט/ית בוגר/ת תואר ראשון בכימיה,c3,,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%aa%d7%a2%d7%a9%d7%99%d7%99%d7%aa%d7%99%d7%aa-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9c%d7%91%d7%95%d7%a8%d7%a0%d7%98-%d7%99%d7%aa-%d7%91%d7%95%d7%92%d7%a8-%d7%aa/,,onsite,junior,huji
"דרוש/ה עובד/ת מקצועי/ת לעמותה חברתית גדולה, מוכרת ומצוינת",c3,,2026-03-25,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%9e%d7%a7%d7%a6%d7%95%d7%a2%d7%99-%d7%aa-%d7%9c%d7%a2%d7%9e%d7%95%d7%aa%d7%94-%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%aa-%d7%92%d7%93%d7%95/,,onsite,junior,huji
"לקופ""ח מובילה דרוש/ה אח/ות מרפאה/טיפולי בית למגוון תקנים ברחבי הארץ",c3,,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%a7%d7%95%d7%a4%d7%97-%d7%9e%d7%95%d7%91%d7%99%d7%9c%d7%94-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%90%d7%97-%d7%95%d7%aa-%d7%9e%d7%a8%d7%a4%d7%90%d7%94-%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99/,,onsite,junior,huji
למשרד הבינוי והשיכון דרוש/ה מנהל/ת תחום (מוביל גיוס),משרד-הבינוי-והשיכון,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%a0%d7%95%d7%99-%d7%95%d7%94%d7%a9%d7%99%d7%9b%d7%95%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%aa%d7%97%d7%95%d7%9d/,,onsite,junior,huji
מדריך/ה דובר/ת אנגלית לקורסי יישומי מחשב ואפליקציות בירושלים,mtova_logo,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%94-%d7%93%d7%95%d7%91%d7%a8-%d7%aa-%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%aa-%d7%9c%d7%a7%d7%95%d7%a8%d7%a1%d7%99-%d7%99%d7%99%d7%a9%d7%95%d7%9e%d7%99-%d7%9e%d7%97%d7%a9/,,onsite,junior,huji
אנליסט/ית מערכות ותהליכים עסקיים לבורסה לניירות ערך,tasa,תל אביב,2026-03-23,https://hujicareer.co.il/jobs/%d7%90%d7%a0%d7%9c%d7%99%d7%a1%d7%98-%d7%99%d7%aa-%d7%9e%d7%a2%d7%a8%d7%9b%d7%95%d7%aa-%d7%95%d7%aa%d7%94%d7%9c%d7%99%d7%9b%d7%99%d7%9d-%d7%a2%d7%a1%d7%a7%d7%99%d7%99%d7%9d-%d7%9c%d7%91%d7%95%d7%a8/,,onsite,junior,huji
מנהל/ת מתודולוגיה ופרויקטים בעולם המודיעין,NessLogo,,2026-03-23,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%9e%d7%aa%d7%95%d7%93%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%94-%d7%95%d7%a4%d7%a8%d7%95%d7%99%d7%a7%d7%98%d7%99%d7%9d-%d7%91%d7%a2%d7%95%d7%9c%d7%9d-%d7%94%d7%9e%d7%95/,,onsite,junior,huji
אחראי/ת ליווי לקוחות עסקיים בעל/ת רקע פיננסי (Fintech),logo (1),,2026-03-23,https://hujicareer.co.il/jobs/%d7%90%d7%97%d7%a8%d7%90%d7%99-%d7%aa-%d7%9c%d7%99%d7%95%d7%95%d7%99-%d7%9c%d7%a7%d7%95%d7%97%d7%95%d7%aa-%d7%a2%d7%a1%d7%a7%d7%99%d7%99%d7%9d-%d7%91%d7%a2%d7%9c-%d7%aa-%d7%a8%d7%a7%d7%a2-%d7%a4%d7%99/,,onsite,junior,huji
Junior Research Analyst,logo (1),,2026-03-23,https://hujicareer.co.il/jobs/junior-research-analyst/,,onsite,junior,huji
Analyst Student Position,logo (1),,2026-03-23,https://hujicareer.co.il/jobs/analyst-student-position/,,onsite,junior,huji
דרוש/ה מוקדן/ית NOC לעבודה ברשות ממשלתית מרכזית בירושלים,NessLogo,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%95%d7%a7%d7%93%d7%9f-%d7%99%d7%aa-noc-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%91%d7%a8%d7%a9%d7%95%d7%aa-%d7%9e%d7%9e%d7%a9%d7%9c%d7%aa%d7%99%d7%aa-%d7%9e/,,onsite,junior,huji
עורך/ת משנה לחטיבת החדשות - כאן 11,LOGO 10,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%a8%d7%9a-%d7%aa-%d7%9e%d7%a9%d7%a0%d7%94-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%9b%d7%90%d7%9f-11-2/,,onsite,junior,huji
רכז/ת משאבי אנוש לתאגיד החינוך של עיריית ירושלים,HUJI Career,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%9e%d7%a9%d7%90%d7%91%d7%99-%d7%90%d7%a0%d7%95%d7%a9-%d7%9c%d7%aa%d7%90%d7%92%d7%99%d7%93-%d7%94%d7%97%d7%99%d7%a0%d7%95%d7%9a-%d7%a9%d7%9c-%d7%a2%d7%99%d7%a8%d7%99%d7%99/,,onsite,junior,huji
מנהל/ת מרכז מנדל סכוליון - הפקולטה למדעי הרוח,HUJI Career,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%9e%d7%a8%d7%9b%d7%96-%d7%9e%d7%a0%d7%93%d7%9c-%d7%a1%d7%9b%d7%95%d7%9c%d7%99%d7%95%d7%9f-%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%9e%d7%93%d7%a2%d7%99/,,onsite,junior,huji
רכז/ת תוכנית דוקטורנטים ובינלאומיות - הפקולטה למדעי החברה,HUJI Career,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%aa-%d7%93%d7%95%d7%a7%d7%98%d7%95%d7%a8%d7%a0%d7%98%d7%99%d7%9d-%d7%95%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99%d7%95%d7%aa-%d7%94/,,onsite,junior,huji
דרוש/ה סטודנט/ית במחוז תל אביב במשרד הפנים,משרד הפנים לוגו,תל אביב,2026-03-23,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%91%d7%9e%d7%97%d7%95%d7%96-%d7%aa%d7%9c-%d7%90%d7%91%d7%99%d7%91-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%a4-2/,,onsite,junior,huji
דרוש/ה עובד/ת סוציאלי/ת למרכז הירושלמי לבריאות הנפש,HUJI Career,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%a1%d7%95%d7%a6%d7%99%d7%90%d7%9c%d7%99-%d7%aa-%d7%9c%d7%9e%d7%a8%d7%9b%d7%96-%d7%94%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%9e%d7%99-%d7%9c/,,onsite,junior,huji
משרות פתוחות בחברת אסם נסטלה,HUJI Career,,2026-03-23,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%95%d7%aa-%d7%a4%d7%aa%d7%95%d7%97%d7%95%d7%aa-%d7%91%d7%97%d7%91%d7%a8%d7%aa-%d7%90%d7%a1%d7%9d-%d7%a0%d7%a1%d7%98%d7%9c%d7%94/,,onsite,junior,huji
"מנהל.ת מחלקת תכנון, מדיניות וסיוע כספי בחברת מסע",Logo_(Vertical)_-_Color,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%aa%d7%9b%d7%a0%d7%95%d7%9f-%d7%9e%d7%93%d7%99%d7%a0%d7%99%d7%95%d7%aa-%d7%95%d7%a1%d7%99%d7%95%d7%a2-%d7%9b%d7%a1%d7%a4%d7%99-%d7%91/,,onsite,junior,huji
מנהל/ת דיגיטל בינלאומי/ת - הרשות לבינלאומיות,HUJI Career,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%93%d7%99%d7%92%d7%99%d7%98%d7%9c-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%aa-%d7%94%d7%a8%d7%a9%d7%95%d7%aa-%d7%9c%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95/,,onsite,junior,huji
דרושים סטודנטים לרשות לניהול המאגר הביומטרי במשרד הפנים בירושלים,משרד הפנים לוגו,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9%d7%99%d7%9d-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99%d7%9d-%d7%9c%d7%a8%d7%a9%d7%95%d7%aa-%d7%9c%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%94%d7%9e%d7%90%d7%92%d7%a8-%d7%94%d7%91/,,onsite,junior,huji
דרושים סטודנטים לאגף בכיר תקציבים במשרד הפנים בירושלים,משרד הפנים לוגו,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9%d7%99%d7%9d-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99%d7%9d-%d7%9c%d7%90%d7%92%d7%a3-%d7%91%d7%9b%d7%99%d7%a8-%d7%aa%d7%a7%d7%a6%d7%99%d7%91%d7%99%d7%9d-%d7%91%d7%9e%d7%a9-5/,,onsite,junior,huji
לאגף שיקום נכים במשרד הביטחון דרוש/ה עובד/ת סוציאלי/ת,לוגו משרד הביטחון,,2026-03-23,https://hujicareer.co.il/jobs/%d7%9c%d7%90%d7%92%d7%a3-%d7%a9%d7%99%d7%a7%d7%95%d7%9d-%d7%a0%d7%9b%d7%99%d7%9d-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2%d7%95/,,onsite,junior,huji
