title,company,location,date,url,department,workplace_type,level,source
דרוש/ה סטודנט/ית ליחידת הרווחה במשרד הבריאות,HUJI Career,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%99%d7%97%d7%99%d7%93%d7%aa-%d7%94%d7%a8%d7%95%d7%95%d7%97%d7%94-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91/,,onsite,junior,huji
רכז/ת גיוס לחטיבת משאבי אנוש - כאן 11,LOGO 10,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%92%d7%99%d7%95%d7%a1-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%9e%d7%a9%d7%90%d7%91%d7%99-%d7%90%d7%a0%d7%95%d7%a9-%d7%9b%d7%90%d7%9f-11/,,onsite,junior,huji
טכנאי/ת PC מתחיל/ה לחברת הייטק נחשבת,NessLogo,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%98%d7%9b%d7%a0%d7%90%d7%99-%d7%aa-pc-%d7%9e%d7%aa%d7%97%d7%99%d7%9c-%d7%94-%d7%9c%d7%97%d7%91%d7%a8%d7%aa-%d7%94%d7%99%d7%99%d7%98%d7%a7-%d7%a0%d7%97%d7%a9%d7%91%d7%aa/,,onsite,junior,huji
דרוש.ה רכז.ת גיוס לקריה האקדמית אונו קמפוס ירושלים,OnoAcademic.svg,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8%d7%9b%d7%96-%d7%aa-%d7%92%d7%99%d7%95%d7%a1-%d7%9c%d7%a7%d7%a8%d7%99%d7%94-%d7%94%d7%90%d7%a7%d7%93%d7%9e%d7%99%d7%aa-%d7%90%d7%95%d7%a0%d7%95-%d7%a7%d7%9e%d7%a4/,,onsite,junior,huji
למשרד המשפטים חטיבת ניהול ההון האנושי דרוש סטודנט,MinistryOfJustice-300x239,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%9d-%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%94%d7%94%d7%95%d7%9f-%d7%94%d7%90%d7%a0%d7%95%d7%a9%d7%99/,,onsite,junior,huji
דרוש/ה מתאמ/ת מחקר למכון אלרגיה ואימונולוגיה ריאות ילדים במרכז הרפואי שמיר,111111,,2026-03-23,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%aa%d7%90%d7%9e-%d7%aa-%d7%9e%d7%97%d7%a7%d7%a8-%d7%9c%d7%9e%d7%9b%d7%95%d7%9f-%d7%90%d7%9c%d7%a8%d7%92%d7%99%d7%94-%d7%95%d7%90%d7%99%d7%9e%d7%95%d7%a0-2/,,onsite,junior,huji
לחברת לוגיסטיקה דרוש/ה עוזר/ת אישי/ת / איש/ת תפעול,Screenshot 2026-03-23 103422,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%9c%d7%97%d7%91%d7%a8%d7%aa-%d7%9c%d7%95%d7%92%d7%99%d7%a1%d7%98%d7%99%d7%a7%d7%94-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2%d7%95%d7%96%d7%a8-%d7%aa-%d7%90%d7%99%d7%a9%d7%99-%d7%aa-%d7%90%d7%99/,,onsite,junior,huji
משרת סטודנט/ית - משרד מבקר המדינה ירושלים,news-img2,ירושלים,2026-03-18,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%aa-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9e%d7%a9%d7%a8%d7%93-%d7%9e%d7%91%d7%a7%d7%a8-%d7%94%d7%9e%d7%93%d7%99%d7%a0%d7%94-%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99/,,onsite,junior,huji
דרוש.ה רכז.ת פדגוגי.ת היברידי - מחשבה טובה,mtova_logo,ירושלים,2026-03-18,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8%d7%9b%d7%96-%d7%aa-%d7%a4%d7%93%d7%92%d7%95%d7%92%d7%99-%d7%aa-%d7%94%d7%99%d7%91%d7%a8%d7%99%d7%93%d7%99-%d7%9e%d7%97%d7%a9%d7%91%d7%94-%d7%98%d7%95%d7%91/,,hybrid,junior,huji
לאגף מפא”ת במשרד הביטחון דרוש/ה סטודנט/ית בתחום קשרי חוץ טכנולוגיים,לוגו משרד הביטחון,תל אביב,2026-03-18,https://hujicareer.co.il/jobs/%d7%9c%d7%90%d7%92%d7%a3-%d7%9e%d7%a4%d7%90%d7%aa-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a1%d7%98%d7%95%d7%93%d7%a0-2/,,onsite,junior,huji
לאגף מפא”ת במשרד הביטחון דרוש/ה סטודנט/ית בתחום הטכנולוגי,לוגו משרד הביטחון,תל אביב,2026-03-18,https://hujicareer.co.il/jobs/%d7%9c%d7%90%d7%92%d7%a3-%d7%9e%d7%a4%d7%90%d7%aa-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a1%d7%98%d7%95%d7%93%d7%a0/,,onsite,junior,huji
סטודנטי/ת לפרויקט זמני בארכיון תאגיד השידור הישראלי,LOGO 10,ירושלים,2026-03-17,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99-%d7%aa-%d7%9c%d7%a4%d7%a8%d7%95%d7%99%d7%a7%d7%98-%d7%96%d7%9e%d7%a0%d7%99-%d7%91%d7%90%d7%a8%d7%9b%d7%99%d7%95%d7%9f-%d7%aa%d7%90%d7%92%d7%99%d7%93-%d7%94/,,onsite,junior,huji
מפיק/ת תוכניות מתחיל/ה לחטיבת החדשות - כאן 11,LOGO 10,ירושלים,2026-03-17,https://hujicareer.co.il/jobs/%d7%9e%d7%a4%d7%99%d7%a7-%d7%aa-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%95%d7%aa-%d7%9e%d7%aa%d7%97%d7%99%d7%9c-%d7%94-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%9b-2/,,onsite,junior,huji
"דרושים: חוקר/ת שיווקי/ת מנוסה ו-עוזר/ת מחקר למכון ""רותם AR""",HUJI Career,תל אביב,2026-03-17,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9%d7%99%d7%9d-%d7%97%d7%95%d7%a7%d7%a8-%d7%aa-%d7%a9%d7%99%d7%95%d7%95%d7%a7%d7%99-%d7%aa-%d7%9e%d7%a0%d7%95%d7%a1%d7%94-%d7%95-%d7%a2%d7%95%d7%96%d7%a8-%d7%aa-%d7%9e%d7%97/,,onsite,junior,huji
עובד/ת מעבדה - הפקולטה לרפואה והפקולטה לרפואת שיניים,HUJI Career,ירושלים,2026-03-17,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%a8%d7%a4%d7%95%d7%90%d7%94-%d7%95%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c-2/,,onsite,junior,huji
עובד/ת מעבדה - בית הספר לרוקחות,HUJI Career,ירושלים,2026-03-17,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%91%d7%99%d7%aa-%d7%94%d7%a1%d7%a4%d7%a8-%d7%9c%d7%a8%d7%95%d7%a7%d7%97%d7%95%d7%aa-4/,,onsite,junior,huji
מנהלן/ית הוראה ותלמידים - הפקולטה למשפטים,HUJI Career,ירושלים,2026-03-17,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c%d7%9f-%d7%99%d7%aa-%d7%94%d7%95%d7%a8%d7%90%d7%94-%d7%95%d7%aa%d7%9c%d7%9e%d7%99%d7%93%d7%99%d7%9d-%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%9e%d7%a9%d7%a4%d7%98-2/,,onsite,junior,huji
דרוש/ה רפרנט.ית ליחידת הפיקוח על שירותי מידע ותשלומים לרשות ניירות ערך,Logo_israel_securities_authority,תל אביב,2026-03-17,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8%d7%a4%d7%a8%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%99%d7%97%d7%99%d7%93%d7%aa-%d7%94%d7%a4%d7%99%d7%a7%d7%95%d7%97-%d7%a2%d7%9c-%d7%a9%d7%99%d7%a8%d7%95%d7%aa%d7%99/,,onsite,junior,huji
כלכלן/ית בחברה לרישומים של הבורסה לניירות ערך - מח' הסליקה,tasa,תל אביב,2026-03-17,https://hujicareer.co.il/jobs/%d7%9b%d7%9c%d7%9b%d7%9c%d7%9f-%d7%99%d7%aa-%d7%91%d7%97%d7%91%d7%a8%d7%94-%d7%9c%d7%a8%d7%99%d7%a9%d7%95%d7%9e%d7%99%d7%9d-%d7%a9%d7%9c-%d7%94%d7%91%d7%95%d7%a8%d7%a1%d7%94-%d7%9c%d7%a0%d7%99%d7%99/,,onsite,junior,huji
ראש/ת צוות דיווח ובקרה - הרשות למחקר ופיתוח,HUJI Career,ירושלים,2026-03-17,https://hujicareer.co.il/jobs/%d7%a8%d7%90%d7%a9-%d7%aa-%d7%a6%d7%95%d7%95%d7%aa-%d7%93%d7%99%d7%95%d7%95%d7%97-%d7%95%d7%91%d7%a7%d7%a8%d7%94-%d7%94%d7%a8%d7%a9%d7%95%d7%aa-%d7%9c%d7%9e%d7%97%d7%a7%d7%a8-%d7%95%d7%a4%d7%99-2/,,onsite,junior,huji
ראש/ת תחום פיתוח והפעלת מקורות ביחידת המודיעין של רשות ניירות ערך,Logo_israel_securities_authority,תל אביב,2026-03-17,https://hujicareer.co.il/jobs/%d7%a8%d7%90%d7%a9-%d7%aa-%d7%aa%d7%97%d7%95%d7%9d-%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%95%d7%94%d7%a4%d7%a2%d7%9c%d7%aa-%d7%9e%d7%a7%d7%95%d7%a8%d7%95%d7%aa-%d7%91%d7%99%d7%97%d7%99%d7%93%d7%aa-%d7%94/,,onsite,junior,huji
מדריכ/ה שיקומי/ת,67c5b05f67198aaaac905160_לוגו ידיד נפש,,2026-03-16,https://hujicareer.co.il/jobs/%d7%9e%d7%93%d7%a8%d7%99%d7%9b-%d7%94-%d7%a9%d7%99%d7%a7%d7%95%d7%9e%d7%99-%d7%aa/,,onsite,junior,huji
סטודנטים/ות בהשלמות תואר שני בעבודה סוציאלית/שנה ג' בתואר שני בטיפול באומנות/פסיכודרמה,67c5b05f67198aaaac905160_לוגו ידיד נפש,ירושלים,2026-03-16,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99%d7%9d-%d7%95%d7%aa-%d7%91%d7%94%d7%a9%d7%9c%d7%9e%d7%95%d7%aa-%d7%aa%d7%95%d7%90%d7%a8-%d7%a9%d7%a0%d7%99-%d7%91%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a1%d7%95/,,onsite,junior,huji
מתאמ/ת טיפול,67c5b05f67198aaaac905160_לוגו ידיד נפש,,2026-03-16,https://hujicareer.co.il/jobs/%d7%9e%d7%aa%d7%90%d7%9e-%d7%aa-%d7%98%d7%99%d7%a4%d7%95%d7%9c/,,onsite,junior,huji
Forensic & AI Data Scientist,Logo_israel_securities_authority,תל אביב,2026-03-16,https://hujicareer.co.il/jobs/forensic-ai-data-scientist/,,onsite,junior,huji
מנהל/ת משרד לחברת ייעוץ בתחום הקיימות,KVS-Logo-2,תל אביב,2026-03-15,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%9e%d7%a9%d7%a8%d7%93-%d7%9c%d7%97%d7%91%d7%a8%d7%aa-%d7%99%d7%99%d7%a2%d7%95%d7%a5-%d7%91%d7%aa%d7%97%d7%95%d7%9d-%d7%94%d7%a7%d7%99%d7%99%d7%9e%d7%95%d7%aa/,,onsite,junior,huji
איש/אשת מכירות לחברת ייעוץ בתחום הקיימות,KVS-Logo-2,תל אביב,2026-03-15,https://hujicareer.co.il/jobs/%d7%90%d7%99%d7%a9-%d7%90%d7%a9%d7%aa-%d7%9e%d7%9b%d7%99%d7%a8%d7%95%d7%aa-%d7%9c%d7%97%d7%91%d7%a8%d7%aa-%d7%99%d7%99%d7%a2%d7%95%d7%a5-%d7%91%d7%aa%d7%97%d7%95%d7%9d-%d7%94%d7%a7%d7%99%d7%99%d7%9e/,,onsite,junior,huji
Tech Manufacturing - טכנאי/ת בית חיות לחברת Merck,11125LOW_MERCKLOGOMAGENTAR-PROIMG,רחובות,2026-03-15,https://hujicareer.co.il/jobs/tech-manufacturing-%d7%98%d7%9b%d7%a0%d7%90%d7%99-%d7%aa-%d7%91%d7%99%d7%aa-%d7%97%d7%99%d7%95%d7%aa-%d7%9c%d7%97%d7%91%d7%a8%d7%aa-merck/,,onsite,junior,huji
Student Administrator – International Office (Maternity Cover),HUJI Career,ירושלים,2026-03-15,https://hujicareer.co.il/jobs/student-administrator-international-office/,,onsite,junior,huji
לאגף חיילים משוחררים ומילואים דרוש/ה ע' בכיר לתיאום ובקרה,לוגו משרד הביטחון,,2026-03-15,https://hujicareer.co.il/jobs/%d7%9c%d7%90%d7%92%d7%a3-%d7%97%d7%99%d7%99%d7%9c%d7%99%d7%9d-%d7%9e%d7%a9%d7%95%d7%97%d7%a8%d7%a8%d7%99%d7%9d-%d7%95%d7%9e%d7%99%d7%9c%d7%95%d7%90%d7%99%d7%9d-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2/,,onsite,junior,huji
דרוש/ה ר' תחום בינוי ופרוייקטים לאגף מבצעים לוגיסטיים ונכסים במשרד הביטחון,לוגו משרד הביטחון,תל אביב,2026-03-15,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8-%d7%aa%d7%97%d7%95%d7%9d-%d7%91%d7%99%d7%a0%d7%95%d7%99-%d7%95%d7%a4%d7%a8%d7%95%d7%99%d7%99%d7%a7%d7%98%d7%99%d7%9d-%d7%9c%d7%90%d7%92%d7%a3-%d7%9e%d7%91-2/,,onsite,junior,huji
דרוש/ה מנהל/ת תחום מחקר למחלקה הציבורית,final_logo,,2026-03-15,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%aa%d7%97%d7%95%d7%9d-%d7%9e%d7%97%d7%a7%d7%a8-%d7%9c%d7%9e%d7%97%d7%9c%d7%a7%d7%94-%d7%94%d7%a6%d7%99%d7%91%d7%95%d7%a8%d7%99-2/,,onsite,junior,huji
מנהל/ת חשבונות לחטיבת הכספים והתפעול - כאן 11,LOGO 10,ירושלים,2026-03-15,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%97%d7%a9%d7%91%d7%95%d7%a0%d7%95%d7%aa-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%9b%d7%a1%d7%a4%d7%99%d7%9d-%d7%95%d7%94%d7%aa%d7%a4%d7%a2%d7%95%d7%9c-%d7%9b/,,onsite,junior,huji
סטודנט/ית כותב/ת תוכן בבית הספר למנהל עסקים,HUJI Career,ירושלים,2026-03-12,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9b%d7%95%d7%aa%d7%91-%d7%aa-%d7%aa%d7%95%d7%9b%d7%9f-%d7%91%d7%91%d7%99%d7%aa-%d7%94%d7%a1%d7%a4%d7%a8-%d7%9c%d7%9e%d7%a0%d7%94%d7%9c-%d7%a2%d7%a1/,,onsite,junior,huji
רכז/ת אדמיניסטרטיבי/ת - האוניברסיטה העברית לנוער,HUJI Career,ירושלים,2026-03-12,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%90%d7%93%d7%9e%d7%99%d7%a0%d7%99%d7%a1%d7%98%d7%a8%d7%98%d7%99%d7%91%d7%99-%d7%aa-%d7%94%d7%90%d7%95%d7%a0%d7%99%d7%91%d7%a8%d7%a1%d7%99%d7%98%d7%94-%d7%94%d7%a2%d7%91/,,onsite,junior,huji
רכז/ת היחידה ללימודי שפות - הפקולטה למדעי הרוח,HUJI Career,ירושלים,2026-03-12,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%94%d7%99%d7%97%d7%99%d7%93%d7%94-%d7%9c%d7%9c%d7%99%d7%9e%d7%95%d7%93%d7%99-%d7%a9%d7%a4%d7%95%d7%aa-%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%9e%d7%93%d7%a2/,,onsite,junior,huji
עובד/ת מעבדה - המכון למדעי החיים,HUJI Career,ירושלים,2026-03-12,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%94%d7%9e%d7%9b%d7%95%d7%9f-%d7%9c%d7%9e%d7%93%d7%a2%d7%99-%d7%94%d7%97%d7%99%d7%99%d7%9d/,,onsite,junior,huji
רכז/ת פרויקט ERC - בית הספר לרוקחות,HUJI Career,ירושלים,2026-03-12,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%a4%d7%a8%d7%95%d7%99%d7%a7%d7%98-erc-%d7%91%d7%99%d7%aa-%d7%94%d7%a1%d7%a4%d7%a8-%d7%9c%d7%a8%d7%95%d7%a7%d7%97%d7%95%d7%aa/,,onsite,junior,huji
סטודנט/ית באגף אומנויות במנהל תרבות - משרד התרבות והספורט,HUJI Career,ירושלים,2026-03-11,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%91%d7%90%d7%92%d7%a3-%d7%90%d7%95%d7%9e%d7%a0%d7%95%d7%99%d7%95%d7%aa-%d7%91%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa%d7%a8%d7%91%d7%95%d7%aa-%d7%9e%d7%a9/,,onsite,junior,huji
סטודנט/ית ללשכה המשפטית במשרד לשוויון חברתי וקידום מעמד האישה,1234,ירושלים,2026-03-11,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%9c%d7%a9%d7%9b%d7%94-%d7%94%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%9c%d7%a9%d7%95%d7%95%d7%99%d7%95%d7%9f/,,onsite,junior,huji
סטודנט/ית למחלקת דוברות והסברה במשרד לשוויון חברתי וקידום מעמד האישה,1234,ירושלים,2026-03-11,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%93%d7%95%d7%91%d7%a8%d7%95%d7%aa-%d7%95%d7%94%d7%a1%d7%91%d7%a8%d7%94-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%9c/,,onsite,junior,huji
צוות התוכניות לנוער מוכשר במתמטיקה מחפשים מורים מעולים,c3,,2026-03-11,https://hujicareer.co.il/jobs/%d7%a6%d7%95%d7%95%d7%aa-%d7%94%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%95%d7%aa-%d7%9c%d7%a0%d7%95%d7%a2%d7%a8-%d7%9e%d7%95%d7%9b%d7%a9%d7%a8-%d7%91%d7%9e%d7%aa%d7%9e%d7%98%d7%99%d7%a7%d7%94-%d7%9e%d7%97/,,onsite,junior,huji
מפיק/ה במשרה חלקית לחטיבת הדיגיטל בשפה הערבית - כאן 11,LOGO 10,חיפה,2026-03-10,https://hujicareer.co.il/jobs/%d7%9e%d7%a4%d7%99%d7%a7-%d7%94-%d7%91%d7%9e%d7%a9%d7%a8%d7%94-%d7%97%d7%9c%d7%a7%d7%99%d7%aa-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%93%d7%99%d7%92%d7%99%d7%98%d7%9c-%d7%91%d7%a9%d7%a4%d7%94/,,onsite,junior,huji
ראש/ת צוות סושיאל לחטיבת הדיגיטל - כאן 11,LOGO 10,,2026-03-10,https://hujicareer.co.il/jobs/%d7%a8%d7%90%d7%a9-%d7%aa-%d7%a6%d7%95%d7%95%d7%aa-%d7%a1%d7%95%d7%a9%d7%99%d7%90%d7%9c-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%93%d7%99%d7%92%d7%99%d7%98%d7%9c-%d7%9b%d7%90%d7%9f-11/,,onsite,junior,huji
למשרד ימין ג'ורג'י ושות' דרוש/ה מתמחה רואה חשבון/כלכלן,c3,ירושלים,2026-03-10,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%99%d7%9e%d7%99%d7%9f-%d7%92%d7%95%d7%a8%d7%92%d7%99-%d7%95%d7%a9%d7%95%d7%aa-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%aa%d7%9e%d7%97%d7%94-%d7%a8%d7%95%d7%90/,,onsite,junior,huji
דסקאי.ת ליחידת המודיעין ברשות לניירות ערך - משרה לבעלי מוגבלויות,Logo_israel_securities_authority,תל אביב,2026-03-10,https://hujicareer.co.il/jobs/%d7%93%d7%a1%d7%a7%d7%90%d7%99-%d7%aa-%d7%9c%d7%99%d7%97%d7%99%d7%93%d7%aa-%d7%94%d7%9e%d7%95%d7%93%d7%99%d7%a2%d7%99%d7%9f-%d7%91%d7%a8%d7%a9%d7%95%d7%aa-%d7%9c%d7%a0%d7%99%d7%99%d7%a8%d7%95%d7%aa/,,onsite,junior,huji
Junior Software Engineer,APPLIED_Impact_Logo_blue_header,רחובות,2026-03-10,https://hujicareer.co.il/jobs/junior-software-engineer/,,onsite,junior,huji
Student Algorithm Developer – Machine Learning & Computer Vision,APPLIED_Impact_Logo_blue_header,רחובות,2026-03-10,https://hujicareer.co.il/jobs/student-algorithm-developer-machine-learning-computer-vision/,,onsite,junior,huji
רכז/ת תקציבי מחקר - הפקולטה למדעי הרוח,HUJI Career,ירושלים,2026-03-10,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%aa%d7%a7%d7%a6%d7%99%d7%91%d7%99-%d7%9e%d7%97%d7%a7%d7%a8-%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%9e%d7%93%d7%a2%d7%99-%d7%94%d7%a8%d7%95%d7%97/,,onsite,junior,huji
